Portland,-38.3476398,141.6004504,552564,920,1798,2112,2040,40,225880,,,
Portland West,-38.31943893,141.5452271,520000,1,5669,5821,5886,40,230835,,,
Portsea,-38.3272288,144.7169892,1295097,252,2282,11062,15152,40,2521,,,
Pound Creek,-38.6383797,145.8635943,459333,3,10115,19445,29898,76,72693,,,
Powelltown,-37.863513,145.7494051,332333,15,13071,15059,30843,80,30804,,,
Prahran,-37.85270754,144.9987462,1042847,1148,244,645,291,16,998,,,
Prahran East,-37.8539015,145.0074132,1200273,11,295,705,309,23,1505,,,
Preston,-37.74058592,145.0061801,692499,1942,470,852,1166,28,1348,,,
Preston South,-37.75139618,145.0053253,730000,1,278,153,278,24,195,,,
Preston West,-37.73888761,144.9900152,609449,205,364,960,1339,27,1888,,,
Princes Hill,-37.78253942,144.9669044,1468333,9,312,842,1033,20,891,,,
Princetown,-38.66851642,143.1734733,735000,3,26797,50151,48210,40,93291,,,
Purnim,-38.2750335,142.6281225,345000,2,11802,15045,16841,40,137002,,,
Pyalong,-37.12348146,144.8600939,551309,47,20448,19847,20448,50,33770,,,
Pyramid Hill,-36.05574736,144.1153934,173047,43,29021,40010,29287,50,169351,,,
Quambatook,-35.84898986,143.5202611,132000,7,34826,37995,34633,50,217188,,,
Quantong,-36.75143801,142.0360774,376400,15,8903,14883,8588,40,264277,,,
Quarry Hill,-36.77318718,144.2822099,381203,227,714,918,1664,50,94171,,,
Queenscliff,-38.26857777,144.6504424,783215,156,2868,11486,22517,26,899,,,
Raglan,-37.35887912,143.3451904,806938,16,8644,47288,8757,40,122923,,,
Rainbow,-35.89772793,141.9954009,134778,45,713,92585,454,40,324779,,,
Ranceby,-38.383578,145.830138,655000,1,5756,14330,24965,80,45452,,,
Ravenswood,-36.88586365,144.2132753,703944,18,10082,8897,13685,50,90538,,,
Ravenswood South,-36.94423718,144.2337607,630600,5,12459,14831,12283,50,83020,,,
Rawson,-37.95852046,146.3978915,274540,50,26616,26829,35041,80,78976,,,
Raymond Island,-37.9178794,147.7333906,347240,123,1057,13760,23995,80,213546,,,
Raywood,-36.53613758,144.1977569,275818,11,21637,21567,26313,50,119617,,,
Red Cliffs,-34.30777364,142.1924868,383823,434,1290,11905,13289,50,426925,,,
Red Hill,-38.37168125,145.0155242,824479,140,2080,8524,8175,86,11596,,,
Red Hill South,-38.38419351,145.0335161,844786,56,1395,10497,10095,93,13608,,,
Redan,-37.57641034,143.8370651,302718,149,1032,1215,1796,40,71930,,,
Redbank,-36.948057,143.3389702,546200,5,37978,42713,53882,40,126567,,,
Redcastle,-36.76859767,144.7750737,316667,3,18029,42689,42649,50,73813,,,
Redesdale,-37.00447555,144.5280842,513765,17,18927,27512,28079,50,60440,,,
Reedy Creek,-37.2621739,145.1373532,466700,10,10109,21763,21978,46,21797,,,
Reefton,-37.66860568,145.8530415,294188,16,16728,24615,28626,80,53436,,,
Research,-37.70475803,145.1823488,684322,199,699,3248,7410,47,3288,,,
Reservoir,-37.71341466,145.0095215,555201,3125,492,1234,1623,33,2109,,,
Rhyll,-38.46575763,145.3013225,406269,159,6067,5629,29038,101,34119,,,
Rhymney,-37.2496965,142.8258851,341000,3,9921,9773,67969,40,175654,,,
Richmond,-37.8215609,145.0011595,941161,2033,240,796,540,10,758,,,
Riddells Creek,-37.45637748,144.6810411,672478,314,1358,8664,8821,50,14213,,,
Ringwood,-37.80896954,145.2353404,688715,1411,729,977,813,45,1339,,,
Ringwood East,-37.81278991,145.2536397,620396,972,604,1527,843,47,2177,,,
Ringwood North,-37.79521959,145.2300381,680184,898,760,1650,986,45,2081,,,
Ripplebrook,-38.20876164,145.7622321,663000,4,11573,11682,11810,80,27762,,,
Rippleside,-38.12345045,144.3552449,565182,88,1100,1686,3059,40,2642,,,
Ripponlea,-37.87746836,144.9948953,1251656,32,186,971,1109,15,272,,,
Riverside,-36.70975551,142.2443192,395600,5,3082,4239,27199,40,254857,,,
Riverslea,-38.000095,146.927269,390000,1,5630,5595,46639,80,124664,,,
Robertsons Beach,-38.65722913,146.7290867,221857,14,11385,11308,54741,80,125409,,,
Robinvale,-34.59840788,142.7747822,298557,138,1789,72836,51305,50,370475,,,
Rochester,-36.35870115,144.6985309,247159,287,935,25752,24956,50,119784,,,
Rochford,-37.31275224,144.6704615,668200,5,6876,13393,6876,50,31210,,,
Rockbank,-37.73157435,144.6630895,472829,70,6450,6765,7012,42,6972,,,
Rokeby,-38.0679902,145.9319715,254857,7,4521,9902,9898,80,37256,,,
Rokewood,-37.89818162,143.7242327,1032308,13,27141,34960,38720,40,69509,,,
Rokewood Junction,-37.8421925,143.6755695,875000,2,22038,30613,34495,40,77041,,,
Romsey,-37.35121979,144.7396128,574231,532,1102,19912,1194,50,27392,,,
Rosanna,-37.73978868,145.0701728,743605,672,548,1862,1755,30,1287,,,
Rosebrook,-38.34578335,142.2704801,457750,4,5493,15306,18239,40,167490,,,
Rosebud,-38.36895675,144.9079523,413754,2554,1450,1492,2076,66,1920,,,
Rosebud South,-38.37655185,144.9170776,398400,5,2568,2476,3068,71,2811,,,
Rosebud West,-38.37122822,144.87463,285000,4,846,1959,1527,63,1923,,,
Rosedale,-38.15527004,146.7800751,301115,65,870,27036,27787,80,111919,,,
Rosewhite,-36.5850563,146.7975311,271000,1,6860,6898,7110,66,51207,,,
Ross Creek,-37.64446001,143.7583353,568208,60,5980,9158,12029,40,74614,,,
Rossbridge,-37.486128,142.849925,461000,1,23575,23658,50652,40,155706,,,
Rowsley,-37.72622886,144.3519431,555000,3,9065,10325,9191,40,10426,,,
Rowville,-37.92138031,145.2511761,630287,2679,840,1789,1601,54,1374,,,
Roxburgh Park,-37.62408353,144.9257192,385706,2009,1126,1596,2849,43,1644,,,
Rubicon,-37.29971167,145.8283047,298333,3,10331,64586,35341,60,65843,,,
Ruby,-38.4429055,145.9105275,457000,2,4948,4817,33654,80,55004,,,
Ruffy,-36.920112,145.506969,435000,1,19620,34914,33342,46,72008,,,
Running Creek,-36.540953,147.048821,1450000,1,22117,22238,22551,80,48839,,,
Rupanyup,-36.62941701,142.6341254,169656,32,18809,48278,80636,40,225536,,,
Rushworth,-36.5859759,145.0205336,252784,74,1474,30577,41763,50,91983,,,
Russells Bridge,-38.0169745,144.1815925,1155000,2,3088,3216,3088,40,19412,,,
Rutherglen,-36.05530947,146.4621083,269674,210,974,9024,9920,46,37045,,,
Ryanston,-38.49559233,145.5988103,423000,3,10169,12275,45844,90,51069,,,
Rye,-38.37994063,144.8093313,506685,2679,1811,2358,6962,57,6610,,,
Rythdale,-38.138593,145.465822,180000,1,6609,5897,7101,80,5946,,,
Safety Beach,-38.31736025,144.9950727,554824,754,3063,7603,6910,74,9232,,,
Sailors Falls,-37.39172136,144.1169877,463600,5,5973,5941,6467,40,42461,,,
Sailors Gully,-36.70997571,144.2399204,301844,32,1507,6903,6846,50,101972,,,
Sailors Hill,-37.357368,144.124944,721000,1,2323,2247,2812,40,44934,,,
Sale,-38.10329703,147.0785486,287609,1363,933,1836,54520,80,137694,,,
Salisbury West,-36.5140835,143.9451645,1298500,2,29473,42248,40061,50,135695,,,
San Remo,-38.52481047,145.3751154,444374,186,714,14281,37626,101,43755,,,
Sanctuary Lakes,-37.89446106,144.7670742,567660,957,1213,1377,2993,32,1399,,,
Sandford,-37.60667,141.443937,65000,1,4815,53287,4878,40,256481,,,
Sandhurst,-38.08340284,145.2075029,555396,537,2463,2893,3150,61,2836,,,
Sandon,-37.168922,144.058131,605000,1,18649,20622,18247,46,65608,,,
Sandringham,-37.95310924,145.0146264,1338704,749,493,920,873,30,2473,,,
Sandy Creek,-36.280722,147.112788,490000,1,9747,28470,27380,66,27307,,,
Sandy Point,-38.8241497,146.1157424,401702,119,18994,41811,20113,80,99564,,,
Sarsfield,-37.75679562,147.7361229,322231,26,11676,12066,26672,80,197077,,,
Sassafras,-37.86660023,145.3529998,549317,139,1303,4709,2566,62,8199,,,
Sawmill Settlement,-37.10917436,146.3625975,790482,28,25082,68997,25156,73,130630,,,
Scarsdale,-37.67772872,143.6632508,476871,70,4401,18473,20616,40,77965,,,
Scoresby,-37.8930273,145.2285505,570814,482,600,892,2027,50,1972,,,
Scotchmans Lead,-37.663663,143.843828,545000,1,5670,7111,11178,40,64132,,,
Scotsburn,-37.6793835,143.9291846,721400,10,7394,12204,14681,40,57927,,,
Scotts Creek,-38.45626958,143.0849152,618333,3,9769,25753,25063,40,96456,,,
Sea Lake,-35.50428805,142.8532513,284115,61,320,66381,50464,50,290556,,,
Seabrook,-37.88137399,144.7580283,399737,473,676,1432,1512,32,613,,,
Seacombe,-38.1203145,147.4307225,375000,2,34986,37229,57020,80,168551,,,
Seaford,-38.10709496,145.1377903,444979,1768,972,1619,4035,59,2726,,,
Seaholme,-37.86388207,144.8436983,781285,151,536,1364,4222,28,1186,,,
Seaspray,-38.36907327,147.1866325,269574,51,30402,31166,64512,80,150703,,,
Seaton,-37.94070175,146.6811343,394875,8,9925,29469,35980,80,103849,,,
Seaview,-38.2873805,145.9224765,528500,2,12938,14072,12938,80,44104,,,
Sebastian,-36.60036996,144.1980439,354875,12,14755,15763,19716,50,113839,,,
Sebastopol,-37.59687212,143.8378564,309876,777,794,750,3852,40,70164,,,
Seddon,-37.80645447,144.8908937,701131,605,644,880,1567,17,949,,,
Sedgwick,-36.89611241,144.3241819,503120,25,10916,12054,14817,50,82524,,,
Selby,-37.91610467,145.3732899,447871,240,619,2027,633,66,11727,,,
Serpentine,-36.40553737,143.9768142,788700,10,38487,45414,39297,50,143086,,,
Serviceton,-36.37741618,140.9868019,418800,5,20516,68091,22423,40,282906,,,
Seville,-37.77648349,145.4637239,470108,204,1055,1130,10325,61,9931,,,
Seville East,-37.7752683,145.4980195,406054,37,2849,3481,14683,66,12847,,,
Seymour,-37.02775177,145.1459852,278014,470,1382,1679,1323,50,45275,,,
Shady Creek,-38.08255133,146.0657565,445000,3,12334,14648,15230,80,49015,,,
She Oaks,-37.88535947,144.1475007,1716429,7,18123,17877,17973,40,28023,,,
Shelbourne,-36.85807759,144.0641116,611286,7,13506,16800,15473,50,99488,,,
Shelford,-38.01094465,143.9691966,648235,17,7041,18210,18950,40,33948,,,
Shepparton,-36.37817856,145.404114,281518,1414,1181,1911,2143,50,121063,,,
Shepparton East,-36.39268989,145.476733,347308,13,5221,5156,7173,50,121732,,,
Shepparton North,-36.34552412,145.4073487,429444,9,3071,4273,2166,50,124605,,,
Shepparton South,-36.39919133,145.4035513,191667,3,768,1279,3424,50,118820,,,
Sherbrooke,-37.87949813,145.3618224,651842,38,996,3450,996,65,9762,,,
Shoreham,-38.42327512,145.0479724,942209,110,5058,13680,13370,93,15295,,,
Silvan,-37.8286958,145.4290738,521392,65,4654,5448,8272,63,10407,,,
Silverleaves,-38.45287003,145.2644398,468673,101,2097,2209,29098,101,29796,,,
Simpson,-38.49592549,143.2150394,740063,16,21954,29963,29730,40,85544,,,
Simpsons Creek,-37.7392975,148.352924,137500,2,10358,35734,34355,80,222811,,,
Simson,-36.999286,143.773921,1040000,1,5995,6024,25836,40,95472,,,
Skenes Creek,-38.72254108,143.7148099,508309,55,5461,43831,30366,40,54395,,,
Skenes Creek North,-38.687789,143.718454,870000,1,8732,40199,27758,40,51719,,,
Skipton,-37.68681575,143.3642819,288755,47,568,41171,664,40,107702,,,
Skye,-38.10980702,145.1973581,387755,871,729,1005,1080,65,1797,,,
Smeaton,-37.33875028,143.9493027,333250,12,10528,18543,17400,40,57194,,,
Smiths Beach,-38.49984882,145.2564718,485086,139,5488,5424,34444,101,33617,,,
Smiths Gully,-37.62119807,145.2820716,762368,19,6914,12355,16061,57,12634,,,
Smythes Creek,-37.60879136,143.7639353,548797,79,6344,6786,8987,40,76775,,,
Smythesdale,-37.64490935,143.6800774,450950,70,1660,14701,17320,40,79506,,,
Snake Valley,-37.62047483,143.578104,441896,67,9961,20309,25583,40,88191,,,
Soldiers Hill,-37.54953341,143.8591619,373000,165,923,1580,1347,40,72983,,,
Somers,-38.39177916,145.1680382,681253,318,4190,9004,20637,98,19352,,,
Somerville,-38.2286937,145.1734362,421417,1237,930,1068,1186,80,7987,,,
Sorrento,-38.34665676,144.7448076,940627,683,958,7971,12354,45,1296,,,
South Dudley,-38.599452,145.5782213,213667,3,1033,864,54424,101,61922,,,
South Geelong,-38.16093773,144.3583047,540214,154,906,1312,1026,40,1194,,,
South Kingsville,-37.83089254,144.8706058,698282,119,825,1807,3893,20,1845,,,
South Melbourne,-37.83618823,144.9571065,1152984,529,224,615,404,3,513,,,
South Morang,-37.63596408,145.0851796,483523,1970,1132,1291,5612,47,2513,,,
South Purrumbete,-38.34041705,143.2182522,519000,2,13401,13419,13540,40,85021,,,
South Yarra,-37.84093688,144.9923376,1553385,775,263,646,350,14,456,,,
Southbank,-37.82770118,144.960935,695588,17,336,660,432,2,421,,,
Southern Cross,-38.296432,142.403244,175000,1,2884,7712,10756,40,156301,,,
Spargo Creek,-37.478679,144.150881,210000,1,14791,15220,14926,40,33539,,,
Speewa,-35.224201,143.512559,300000,1,13372,13284,13500,50,276549,,,
Spotswood,-37.82845539,144.8781794,654888,300,455,1387,3695,19,1400,,,
Spring Gully,-36.7930387,144.2864544,342244,219,731,2684,3571,50,92260,,,
Spring Hill,-37.29885012,144.3411286,661500,12,8826,11357,8867,47,42898,,,
Springbank,-37.54998779,144.0712585,450000,1,14391,17928,14478,40,35314,,,
Springdallah,-37.7617851,143.625961,543000,1,14110,26091,29423,40,86867,,,
Springfield,-37.308449,144.8093905,1055000,2,7434,12504,7468,50,18995,,,
Springhurst,-36.18714506,146.4676382,248542,12,14469,22609,22525,57,36222,,,
Springmount,-37.41299111,143.9275193,372455,11,3116,16288,17546,40,53754,,,
Springvale,-37.94774095,145.1542896,2462516,1174,563,821,3268,44,1120,,,
Springvale South,-37.97073098,145.1506547,564194,661,665,1601,2634,46,2075,,,
St Albans,-37.74304581,144.8024113,419873,2722,518,1257,953,33,2413,,,
St Albans Park,-38.18744232,144.3922016,351098,560,817,2017,817,40,2100,,,
St Andrews,-37.60883272,145.2732996,740732,71,7317,13536,18343,57,13680,,,
St Andrews Beach,-38.41980012,144.8346227,610409,225,5371,5354,7848,63,8208,,,
St Arnaud,-36.61947564,143.2530485,316662,186,1410,63932,70089,40,158099,,,
St Arnaud North,-36.804123,143.282958,150000,1,21356,48839,70299,40,140975,,,
St Helena,-37.68967354,145.131581,614397,165,863,893,2871,43,2510,,,
St Helens,-38.256428,142.068357,507000,2,19687,34753,38014,40,185830,,,
St James,-36.27217535,145.8946283,279750,4,30629,30213,30716,50,88495,,,
St Kilda,-37.8644898,144.9835543,1075405,500,204,496,727,12,635,,,
St Kilda East,-37.86796089,144.9997346,1029667,698,257,860,531,14,970,,,
St Kilda West,-37.85721442,144.9721533,1670367,128,459,551,765,10,522,,,
St Leonards,-38.1777185,144.7093793,596927,532,1008,8497,25588,34,11022,,,
Staceys Bridge,-38.557826,146.513733,360000,2,14171,14228,28992,80,103674,,,
Staffordshire Reef,-37.745921,143.707863,516000,2,11473,20028,23736,40,69924,,,
Staghorn Flat,-36.242062,146.9454287,795000,6,10458,12475,12697,60,14738,,,
Stanhope,-36.44566794,144.9858279,198000,34,15285,15796,40272,50,107489,,,
Stanley,-36.40785599,146.7554882,650865,26,8645,17352,8636,60,32692,,,
Staughton Vale,-37.84953911,144.2878379,806333,9,21292,21863,22519,40,23612,,,
Stawell,-37.05989771,142.7760532,315948,707,1227,1371,68432,40,194507,,,
Steels Creek,-37.58412896,145.3744598,551167,6,6128,19248,15373,60,19285,,,
Steiglitz,-37.901545,144.1871215,482500,4,17138,16002,15949,40,24355,,,
Stonehaven,-38.1201655,144.242466,556500,2,9365,7241,9393,40,7217,,,
Stony Creek,-38.5872905,146.04092,671000,2,2646,14930,16435,80,74611,,,
Stradbroke,-38.27251,147.044127,320000,3,18880,19357,50246,80,136444,,,
Strangways,-37.147959,144.0983385,678000,2,14186,21924,14343,46,65923,,,
Stratford,-37.96661652,147.0888049,275840,212,9803,10136,60813,80,139075,,,
Strath Creek,-37.22281363,145.2286128,548286,7,17114,23765,20023,46,30529,,,
Strathbogie,-36.85292728,145.7355923,214250,8,18513,40436,40435,57,92110,,,
Strathdale,-36.76789225,144.3142914,405988,556,799,1249,2007,50,92784,,,
Strathewen,-37.53552267,145.2724857,787667,3,6964,16575,23937,57,18332,,,
Strathfieldsaye,-36.80433882,144.3493772,433149,436,1874,5176,6956,50,87674,,,
Strathlea,-37.181049,143.982519,761000,1,22591,22776,22703,40,68183,,,
Strathmerton,-35.92518487,145.4727091,288548,31,15241,15717,15397,50,127192,,,
Strathmore,-37.7339047,144.9164434,927472,722,591,1214,1435,27,1226,,,
Strathmore Heights,-37.7123362,144.8960377,645431,72,620,866,2933,34,949,,,
Streatham,-37.6792125,143.0611985,144500,4,26775,45694,26976,40,127595,,,
Strzelecki,-38.350513,145.921091,245000,1,12894,14151,19826,80,48278,,,
Stuart Mill,-36.80599267,143.285384,445333,3,21589,48544,70066,40,140675,,,
Sulky,-37.45608899,143.8582216,508773,11,4735,9237,11346,40,56768,,,
Sunbury,-37.5758188,144.7186718,440450,4201,1607,2056,3178,50,2151,,,
Sunday Creek,-37.248813,145.052652,445000,2,4888,10198,10541,50,19291,,,
Sunderland Bay,-38.50495453,145.2774952,366594,101,6703,6674,35928,101,35106,,,
Sunnycliffs,-34.28466973,142.1976843,451667,3,2658,9799,11440,50,428751,,,
Sunset Strip,-38.49556518,145.267057,361230,111,5358,5321,34994,101,33730,,,
Sunshine,-37.78662377,144.8319681,502129,1241,614,1109,982,26,1125,,,
Sunshine North,-37.76760494,144.8345535,487748,964,618,1579,1091,28,1749,,,
Sunshine West,-37.79428293,144.8102737,432098,1226,651,1100,2762,27,1629,,,
Surf Beach,-38.50840813,145.2881773,391517,149,7518,7500,36466,101,35957,,,
Surrey Hills,-37.82711304,145.0988689,1414185,1063,470,1561,860,31,1331,,,
Surrey Hills North,-37.83205795,145.1071167,780000,1,643,1872,1353,30,1240,,,
Sutherlands Creek,-38.00025975,144.2187793,2118750,4,6617,7528,6617,40,14308,,,
Sutton Grange,-36.97677471,144.3598671,658143,7,16325,21308,17461,50,77690,,,
Swan Bay,-38.1959925,144.675707,533000,2,4123,9136,25957,40,8128,,,
Swan Hill,-35.34204454,143.5496355,296863,605,1375,1439,1462,50,263413,,,
Swan Marsh,-38.37384067,143.3799153,136000,3,17959,18259,26087,40,70690,,,
Swan Reach,-37.81409462,147.8613654,336394,33,14939,13313,13946,80,207440,,,
Swanpool,-36.760984,145.990553,280000,2,23040,23541,22950,57,109267,,,
Swifts Creek,-37.26282014,147.7048236,239667,6,20456,62924,74739,80,146840,,,
Sydenham,-37.70067981,144.764942,407846,756,528,1241,2053,39,1261,,,
Taggerty,-37.33948743,145.7169489,663652,23,15112,56348,29991,60,56398,,,
Talbot,-37.17568676,143.6898859,48200256,45,14153,15162,38424,40,86473,,,
Talgarno,-36.06479125,147.1901583,318875,4,16690,18093,22554,63,28366,,,
Tallangatta,-36.21441864,147.1809867,375154,104,954,25597,26474,66,28803,,,
Tallangatta Valley,-36.2708435,147.372409,260000,2,18152,42591,44377,80,47082,,,
Tallarook,-37.09595033,145.0992862,365569,36,8264,8874,8771,50,36821,,,
Tallygaroopna,-36.237153,145.433919,242000,5,14904,16400,13741,50,136816,,,
Tambo Upper,-37.77516072,147.8032582,425583,12,17504,15988,20531,80,201350,,,
Tamboon,-37.743042,149.13795,330000,1,57947,101453,111290,80,269786,,,
Tangambalanga,-36.25101313,147.0355447,514313,32,16071,17882,18021,66,20007,,,
Tanjil Bren,-37.823082,146.177326,690000,1,29017,44611,44613,80,64628,,,
Tanjil South,-38.1209021,146.2766405,536667,9,6481,6611,14746,80,67745,,,
Taradale,-37.13516449,144.3506152,548080,50,14977,15561,15532,50,59568,,,
Tarnagulla,-36.77275421,143.8309408,307357,14,12672,31495,32162,46,118940,,,
Tarneit,-37.84639653,144.674106,408838,2686,1112,1023,1953,37,2307,,,
Tarra Valley,-38.48125,146.609589,628500,3,10334,10961,32657,80,106932,,,
Tarranyurk,-36.213059,142.033959,318000,1,26804,57610,9090,40,309473,,,
Tarraville,-38.63418433,146.718578,223333,3,8812,8737,52101,80,123309,,,
Tarrawarra,-37.6530337,145.4489519,2200000,1,6011,14192,7056,60,14242,,,
Tarrawingee,-36.39661075,146.4540621,397417,12,12299,12648,12640,57,47412,,,
Tarrington,-37.76820203,142.0978899,713286,7,6886,7012,78001,40,196332,,,
Tarwin,-38.64793015,145.8618774,690000,1,11611,20369,29943,80,71242,,,
Tarwin Lower,-38.71088446,145.8741302,321887,31,15172,26850,29592,67,84454,,,
Tatong,-36.74860033,146.1242493,393667,3,24417,25221,24403,57,95678,,,
Tatura,-36.44088849,145.2290324,277213,136,1200,12793,17465,50,110292,,,
Tawonga,-36.69117783,147.1428177,487191,34,6349,17078,6471,80,67448,,,
Tawonga South,-36.7309242,147.1518312,644071,112,2193,17218,2294,80,71852,,,
Taylor Bay,-37.20206578,145.8868482,468532,31,3931,77531,23912,60,77581,,,
Taylors Hill,-37.71507486,144.7535151,501508,1008,684,855,1649,39,1251,,,
Taylors Lakes,-37.69934389,144.7891339,524497,1023,888,991,3446,38,1028,,,
Tecoma,-37.90348167,145.344587,458837,267,726,1136,1252,64,8015,,,
Teesdale,-38.02554321,144.0429445,735882,144,1200,11481,12224,40,27564,,,
Telford,-36.09912109,145.9382477,300000,1,11401,11043,11546,50,83264,,,
Templestowe,-37.76067655,145.1486463,1089888,1273,782,1715,1812,41,1867,,,
Templestowe Lower,-37.76515487,145.1129696,838437,1022,871,1074,962,32,1647,,,
Tenby Point,-38.41467372,145.4764309,237338,37,4766,23126,34039,101,38225,,,
Tennyson,-36.329599,144.455073,395000,1,23109,34425,33879,50,129097,,,
Terang,-38.23756094,142.9151958,359239,138,734,20598,19470,40,112769,,,
Terip Terip,-37.031393,145.567062,531000,1,21800,38303,23598,57,67241,,,
Terrick Terrick,-36.085109,144.280981,728000,1,31135,51004,31535,50,160155,,,
Tetoora Road,-38.2769928,145.8876989,388333,3,12152,13374,12152,80,40913,,,
The Basin,-37.85878815,145.3137013,512414,378,2193,2627,2585,54,3784,,,
The Gurdies,-38.37480812,145.569396,281640,25,5056,20800,38399,70,35891,,,
The Heart,-38.115445,147.175534,168000,1,8098,9983,62516,80,146212,,,
The Honeysuckles,-38.35167426,147.2212567,296543,35,29778,30612,66973,80,153246,,,
The Patch,-37.88884352,145.3950724,532824,108,1669,2032,2440,66,13003,,,
Thomastown,-37.67989693,145.0106567,411037,1331,577,1350,2821,39,2654,,,
Thomson,-38.16895187,144.3783983,294787,47,861,1240,1742,40,931,,,
Thornbury,-37.75795566,145.0037311,800957,1171,446,1172,794,23,1175,,,
Thornton,-37.26365236,145.7991782,325471,17,10256,67416,34274,60,67465,,,
Thorpdale,-38.28988589,146.1691693,391263,19,9276,15187,9276,80,63194,,,
Thowgla Valley,-36.305883,147.899712,880000,1,11918,65679,59517,80,93609,,,
Three Bridges,-37.84602078,145.6879167,752111,9,9673,9742,26103,79,28969,,,
Timboon,-38.48196216,142.9740697,400933,60,1056,31814,30867,40,106267,,,
Timmering,-36.34777133,144.8607593,231667,3,12750,18499,25613,50,118897,,,
Timor,-36.978115,143.706205,960000,1,7939,8215,31891,40,101078,,,
Tinamba,-37.96036775,146.8877813,464250,4,6286,7786,46363,80,121581,,,
Tinamba West,-37.960089,146.819158,390000,1,3717,13733,41827,80,115598,,,
Tolmie,-36.94318243,146.2510381,1106261,23,18816,49714,19437,60,106089,,,
Tongala,-36.24916502,144.9529005,214538,91,862,11087,22122,50,129364,,,
Tongio,-37.238748,147.6285915,105250,2,15656,65222,68450,80,141130,,,
Tonimbuk,-38.01718669,145.7425472,1470000,2,8931,16388,17063,80,21309,,,
Tooborac,-37.04944752,144.7933978,393273,11,16433,29956,26054,50,43637,,,
Toolamba,-36.49445949,145.3189608,312846,13,9692,11566,15944,50,106460,,,
Toolangi,-37.55254706,145.479384,568182,11,12001,25324,11484,60,25371,,,
Toolern Vale,-37.61105479,144.5793104,909250,20,8012,8987,12589,46,9017,,,
Toolleen,-36.72758923,144.670695,288000,4,22017,31557,33448,50,80950,,,
Toolondo,-37.0265007,141.9243164,1300000,1,31295,42152,31704,40,251432,,,
Toolong,-38.320271,142.2279485,639000,2,6846,19397,22523,40,171357,,,
Toongabbie,-38.05353468,146.6282285,319261,46,16281,17468,22918,80,98248,,,
Toora,-38.57398637,145.9217506,278507,75,10347,34371,10436,79,96567,,,
Tooradin,-38.20726413,145.379403,510810,79,992,10989,14055,67,13777,,,
Toorak,-37.84227916,145.0164368,2905850,885,588,886,766,17,1572,,,
Toorloo Arm,-37.81041156,148.049846,395889,9,7065,9931,8696,80,214778,,,
Tootgarook,-38.37813048,144.8499561,433552,722,1938,1963,3579,63,4087,,,
Torquay,-38.31926147,144.3266833,659887,1551,1514,1835,14504,40,1938,,,
Torrumbarry,-36.0069862,144.4784432,389200,5,28018,27439,28432,50,162539,,,
Tottenham,-37.799763,144.861704,620000,1,705,750,2259,22,676,,,
Tower Hill,-38.3145765,142.34794,583333,6,2885,9778,13224,40,160954,,,
Towong,-36.12908554,147.9964294,470000,1,11346,64359,39189,80,129475,,,
Trafalgar,-38.21150599,146.1565599,315975,382,827,9932,827,80,59201,,,
Trafalgar East,-38.20158186,146.1977929,375000,16,3816,6177,3814,80,62389,,,
Trafalgar South,-38.23787352,146.1563179,546600,5,4023,11537,4023,80,60077,,,
Tragowel,-35.877101,143.987709,87000,1,16960,17151,22201,50,192273,,,
Traralgon,-38.19409895,146.533002,309714,2296,1293,1636,6074,80,90974,,,
Traralgon East,-38.1864265,146.5890325,352500,2,4678,4545,10841,80,95701,,,
Traralgon South,-38.30505397,146.547232,389368,19,11531,12192,11577,80,94864,,,
Travancore,-37.78078132,144.935668,974367,49,406,1016,813,16,840,,,
Trawalla,-37.41582448,143.4526122,316750,4,7306,32967,7341,40,111894,,,
Tremont,-37.88728138,145.3288019,518429,7,1692,3249,1880,62,5985,,,
Trentham,-37.38973986,144.3250239,528213,164,1376,19037,1376,46,33332,,,
Trentham East,-37.39148812,144.3840812,493300,10,5421,14675,5421,46,31951,,,
Truganina,-37.84791397,144.7213189,410702,1183,946,1650,1318,33,1529,,,
Tuerong,-38.29941557,145.1071952,1461000,5,4464,4600,9326,86,8405,,,
Tullamarine,-37.70024855,144.8779243,1034444,546,563,1331,1849,35,1220,,,
Tungamah,-36.1636876,145.8795272,315468,31,20299,19944,20446,50,88533,,,
Tyaak,-37.21478667,145.1334827,556000,3,7639,20447,20984,46,25894,,,
Tyabb,-38.2612383,145.1836663,8388382,271,875,4241,4277,85,11581,,,
Tyers,-38.13799218,146.4862655,350659,41,7246,7808,9146,80,86153,,,
Tylden,-37.32738836,144.4124462,618923,52,9038,9389,9188,46,39449,,,
Tynong,-38.08556959,145.6266375,620556,27,8205,10839,12974,80,10832,,,
Tynong North,-38.03699107,145.6162677,728789,19,11207,10121,12778,80,10147,,,
Tyntynder,-35.257972,143.52465,543000,2,9464,9374,9588,50,272718,,,
Tyntynder South,-35.290243,143.536149,760000,1,5732,5641,5851,50,269060,,,
Ullina,-37.307871,143.889902,2050000,1,9383,25851,28002,40,63416,,,
Ultima,-35.47277167,143.2667305,556967,15,31068,30188,30142,50,264551,,,
Undera,-36.27890233,145.2235903,250667,3,17613,16579,18816,50,127904,,,
Underbool,-35.17083583,141.808972,55233,6,47302,110968,47130,40,364682,,,
Upfield,-37.66807175,144.9461212,280000,1,155,2616,1339,40,1495,,,
Upper Ferntree Gully,-37.89640355,145.31192,480835,370,735,1841,825,59,3606,,,
Upper Gundowring,-36.521895,147.071402,288000,1,24840,24967,25243,80,47603,,,
